frame_id,class,x,y,w,h,R
000942.jpg,person,786,876,265,400,-69
000943.jpg,person,1199,1679,188,363,-22
000943.jpg,person,1048,1755,146,328,1
000943.jpg,person,797,880,269,394,-69
000944.jpg,person,1194,1682,187,363,-22
000944.jpg,person,1049,1754,144,329,1
000944.jpg,person,807,883,272,388,-69
000945.jpg,person,1189,1684,186,363,-22
000945.jpg,person,1050,1754,143,330,1
000945.jpg,person,818,887,276,382,-69
000946.jpg,person,1183,1686,184,363,-22
000946.jpg,person,1050,1753,141,331,1
000946.jpg,person,828,891,280,377,-69
000947.jpg,person,1178,1688,183,363,-22
000947.jpg,person,1051,1752,140,332,1
000947.jpg,person,839,895,284,371,-69
000948.jpg,person,1173,1690,182,363,-22
000948.jpg,person,1052,1752,139,334,1
000948.jpg,person,849,898,287,365,-69
000949.jpg,person,1173,1690,182,363,-22
000949.jpg,person,1052,1752,139,334,1
000949.jpg,person,872,913,287,365,-69
000950.jpg,person,1172,1691,183,364,-22
000950.jpg,person,1051,1751,139,334,1
000950.jpg,person,884,918,288,362,-69
000951.jpg,person,1171,1691,183,365,-22
000951.jpg,person,1050,1751,140,334,1
000951.jpg,person,895,923,288,359,-69
000952.jpg,person,1170,1692,184,365,-22
000952.jpg,person,1049,1751,140,335,1
000952.jpg,person,907,928,288,355,-68
000953.jpg,person,1170,1692,185,366,-22
000953.jpg,person,1048,1750,141,335,1
000953.jpg,person,918,932,289,352,-68
000954.jpg,person,1169,1693,186,367,-22
000954.jpg,person,1047,1750,141,336,1
000954.jpg,person,930,937,289,349,-67
000955.jpg,person,1168,1693,186,368,-22
000955.jpg,person,1046,1749,142,336,1
000955.jpg,person,941,942,289,346,-67
000956.jpg,person,1167,1694,187,368,-22
000956.jpg,person,1045,1749,143,337,1
000956.jpg,person,952,946,290,342,-66
000957.jpg,person,1167,1694,188,369,-22
000957.jpg,person,1044,1749,143,337,1
000957.jpg,person,964,951,290,339,-66
000958.jpg,person,1166,1695,189,370,-22
000958.jpg,person,1043,1748,144,338,1
000958.jpg,person,975,956,290,336,-66
000959.jpg,person,1165,1695,189,371,-22
000959.jpg,person,1042,1748,144,338,1
000959.jpg,person,987,960,291,332,-65
000960.jpg,person,1164,1696,190,372,-22
000960.jpg,person,1041,1748,145,339,1
000960.jpg,person,998,965,291,329,-65
000961.jpg,person,1164,1696,191,372,-22
000961.jpg,person,1040,1747,145,339,1
000961.jpg,person,1010,970,292,326,-64
000962.jpg,person,1163,1696,191,373,-22
000962.jpg,person,1039,1747,146,340,1
000962.jpg,person,1021,975,292,323,-64
000963.jpg,person,1162,1697,192,374,-22
000963.jpg,person,1038,1746,147,340,1
000963.jpg,person,1032,979,292,319,-64
000964.jpg,person,1161,1697,193,375,-22
000964.jpg,person,1037,1746,147,341,1
000964.jpg,person,1044,984,293,316,-63
000965.jpg,person,1160,1698,194,375,-22
000965.jpg,person,1036,1746,148,341,1
000965.jpg,person,1055,989,293,313,-63
000966.jpg,person,1160,1698,194,376,-22
000966.jpg,person,1035,1745,148,342,1
000966.jpg,person,1067,993,293,310,-62
000967.jpg,person,1159,1699,195,377,-22
000967.jpg,person,1034,1745,149,342,1
000967.jpg,person,1078,998,294,306,-62
000968.jpg,person,1158,1699,196,378,-22
000968.jpg,person,1033,1745,150,342,1
000968.jpg,person,1090,1003,294,303,-62
000969.jpg,person,1157,1700,197,378,-22
000969.jpg,person,1032,1744,150,343,1
000969.jpg,person,1101,1007,294,300,-61
000970.jpg,person,1157,1700,197,379,-22
000970.jpg,person,1031,1744,151,343,1
000970.jpg,person,1112,1012,295,296,-61
000971.jpg,person,1150,1702,197,379,-22
000971.jpg,person,1016,1724,159,351,1
000971.jpg,person,1120,1016,300,317,-61
000972.jpg,person,1148,1703,195,377,-22
000972.jpg,person,1015,1723,161,352,1
000972.jpg,person,1126,1024,300,321,-59
000973.jpg,person,1147,1703,193,375,-21
000973.jpg,person,1013,1722,163,353,1
000973.jpg,person,1131,1032,300,325,-57
000974.jpg,person,1146,1703,191,374,-21
000974.jpg,person,1011,1721,164,354,1
000974.jpg,person,1137,1040,299,329,-56
000975.jpg,person,1145,1703,189,372,-20
000975.jpg,person,1009,1720,166,356,1
000975.jpg,person,1142,1048,299,334,-54
000976.jpg,person,1144,1703,186,370,-20
000976.jpg,person,1008,1719,167,357,1
000976.jpg,person,1148,1056,299,338,-52
000977.jpg,person,1143,1703,184,368,-19
000977.jpg,person,1006,1718,169,358,1
000977.jpg,person,1154,1065,299,342,-50
000978.jpg,person,1142,1703,182,367,-18
000978.jpg,person,1004,1716,170,359,1
000978.jpg,person,1159,1073,298,346,-49
000979.jpg,person,1141,1703,180,365,-18
000979.jpg,person,1002,1715,172,361,1
000979.jpg,person,1165,1081,298,350,-47
000980.jpg,person,1140,1703,178,363,-17
000980.jpg,person,1000,1714,174,362,1
000980.jpg,person,1170,1089,298,354,-45
000981.jpg,person,1139,1704,175,361,-17
000981.jpg,person,999,1713,175,363,1
000981.jpg,person,1176,1097,297,359,-44
000982.jpg,person,1138,1704,173,359,-16
000982.jpg,person,997,1712,177,364,1
000982.jpg,person,1182,1105,297,363,-42
000983.jpg,person,1137,1704,171,358,-16
000983.jpg,person,995,1711,178,366,1
000983.jpg,person,1187,1114,297,367,-40
000984.jpg,person,1136,1704,169,356,-15
000984.jpg,person,993,1710,180,367,1
000984.jpg,person,1193,1122,296,371,-38
000985.jpg,person,1135,1704,167,354,-15
000985.jpg,person,991,1709,182,368,1
000985.jpg,person,1198,1130,296,375,-37
000986.jpg,person,1134,1704,165,352,-14
000986.jpg,person,990,1707,183,369,1
000986.jpg,person,1204,1138,296,379,-35
000987.jpg,person,1133,1704,162,350,-14
000987.jpg,person,988,1706,185,371,1
000987.jpg,person,1209,1146,296,383,-33
000988.jpg,person,1131,1704,160,349,-13
000988.jpg,person,986,1705,186,372,1
000988.jpg,person,1215,1154,295,388,-32
000989.jpg,person,1131,1704,160,349,-13
000989.jpg,person,986,1705,186,372,1
000989.jpg,person,1207,1171,279,381,-32
000990.jpg,person,1129,1705,160,349,-13
000990.jpg,person,986,1702,187,375,1
000990.jpg,person,1200,1179,279,381,-28
000991.jpg,person,1126,1706,160,349,-13
000991.jpg,person,985,1699,188,378,1
000991.jpg,person,1192,1187,279,381,-25
000992.jpg,person,1123,1706,160,349,-13
000992.jpg,person,985,1695,189,381,1
000992.jpg,person,1184,1195,279,381,-21
000993.jpg,person,1120,1707,160,349,-13
000993.jpg,person,985,1692,190,385,1
000993.jpg,person,1177,1203,279,381,-18
000994.jpg,person,1117,1708,160,349,-13
000994.jpg,person,984,1689,191,388,1
000994.jpg,person,1169,1212,279,381,-14
000995.jpg,person,1114,1708,160,349,-13
000995.jpg,person,984,1686,192,391,1
000995.jpg,person,1161,1220,279,381,-11
000996.jpg,person,1111,1709,160,349,-13
000996.jpg,person,983,1682,193,394,1
000996.jpg,person,1154,1228,279,381,-7
000997.jpg,person,1109,1710,160,349,-13
000997.jpg,person,983,1679,194,397,1
000997.jpg,person,1146,1236,279,381,-4
000998.jpg,person,1106,1710,160,349,-13
000998.jpg,person,983,1676,194,401,1
000998.jpg,person,1138,1244,279,381,-1
000999.jpg,person,1103,1711,160,349,-13
000999.jpg,person,982,1673,195,404,1
000999.jpg,person,1131,1253,279,381,3
001000.jpg,person,1100,1712,160,349,-13
001000.jpg,person,982,1669,196,407,1
001000.jpg,person,1123,1261,279,381,6
001001.jpg,person,1097,1712,160,349,-13
001001.jpg,person,982,1666,197,410,1
001001.jpg,person,1115,1269,279,381,10
001002.jpg,person,1094,1713,160,349,-13
001002.jpg,person,981,1663,198,413,1
001002.jpg,person,1108,1277,279,381,13
001003.jpg,person,1091,1714,160,349,-13
001003.jpg,person,981,1660,199,416,1
001003.jpg,person,1100,1285,279,381,17
001004.jpg,person,1088,1714,160,349,-13
001004.jpg,person,980,1656,200,420,1
001004.jpg,person,1092,1294,279,381,20
001005.jpg,person,1073,1709,160,349,-13
001005.jpg,person,980,1656,200,420,1
001005.jpg,person,1081,1300,279,381,20
001006.jpg,person,1068,1709,160,349,-12
001006.jpg,person,980,1657,199,417,1
001006.jpg,person,1068,1307,280,385,20
001007.jpg,person,1062,1709,160,349,-11
001007.jpg,person,980,1659,199,415,1
001007.jpg,person,1055,1314,281,388,20
001008.jpg,person,1057,1709,160,349,-10
001008.jpg,person,979,1660,198,413,1
001008.jpg,person,1043,1321,282,392,20
001009.jpg,person,1051,1709,160,349,-9
001009.jpg,person,979,1661,198,411,1
001009.jpg,person,1030,1328,283,395,20
001010.jpg,person,1046,1709,160,349,-8
001010.jpg,person,979,1662,197,409,1
001010.jpg,person,1017,1335,284,399,20
001011.jpg,person,1040,1709,160,349,-7
001011.jpg,person,979,1663,197,406,1
001011.jpg,person,1004,1342,285,402,20
001012.jpg,person,1035,1709,160,349,-6
001012.jpg,person,978,1664,196,404,1
001012.jpg,person,991,1350,286,405,20
001013.jpg,person,1029,1709,160,349,-5
001013.jpg,person,978,1665,195,402,1
001013.jpg,person,978,1357,286,409,20
001014.jpg,person,1024,1709,160,349,-4
001014.jpg,person,978,1666,195,400,1
001014.jpg,person,965,1364,287,412,20
001015.jpg,person,1018,1709,160,349,-4
001015.jpg,person,977,1667,194,398,1
001015.jpg,person,952,1371,288,416,20
001016.jpg,person,1013,1709,160,349,-3
001016.jpg,person,977,1668,194,395,1
001016.jpg,person,939,1378,289,419,20
001017.jpg,person,1007,1709,160,349,-2
001017.jpg,person,977,1670,193,393,1
001017.jpg,person,926,1385,290,423,20
001018.jpg,person,1002,1709,160,349,-1
001018.jpg,person,976,1671,193,391,1
001018.jpg,person,913,1393,291,426,20
001019.jpg,person,996,1709,160,349,0
001019.jpg,person,976,1672,192,389,1
001019.jpg,person,900,1400,292,429,20
001020.jpg,person,990,1709,160,349,1
001020.jpg,person,976,1673,191,387,1
001020.jpg,person,888,1407,293,433,20
001021.jpg,person,990,1709,160,349,1
001021.jpg,person,976,1673,191,387,1
001021.jpg,person,888,1407,293,433,20
001022.jpg,person,987,1710,160,349,1
001022.jpg,person,980,1664,192,392,1
001022.jpg,person,880,1411,290,431,21
001023.jpg,person,983,1710,160,349,1
001023.jpg,person,984,1655,193,397,1
001023.jpg,person,873,1415,287,429,21
001024.jpg,person,979,1711,160,349,1
001024.jpg,person,988,1647,194,402,1
001024.jpg,person,865,1419,285,427,22
001025.jpg,person,975,1711,160,349,1
001025.jpg,person,993,1638,195,407,1
001025.jpg,person,858,1423,282,425,22
001026.jpg,person,972,1711,160,349,1
001026.jpg,person,997,1629,196,413,1
001026.jpg,person,850,1426,279,423,23
001027.jpg,person,968,1712,160,349,1
001027.jpg,person,1001,1620,197,418,1
001027.jpg,person,843,1430,277,421,23
001028.jpg,person,964,1712,160,349,1
001028.jpg,person,1005,1612,198,423,1
001028.jpg,person,835,1434,274,419,24
001029.jpg,person,960,1712,160,349,1
001029.jpg,person,1009,1603,199,428,1
001029.jpg,person,828,1438,271,417,24
001030.jpg,person,957,1713,160,349,1
001030.jpg,person,1014,1594,199,434,1
001030.jpg,person,820,1442,269,415,25
001031.jpg,person,953,1713,160,349,1
001031.jpg,person,1018,1585,200,439,1
001031.jpg,person,813,1446,266,413,25
001032.jpg,person,949,1713,160,349,1
001032.jpg,person,1022,1577,201,444,1
001032.jpg,person,805,1450,263,411,26
001033.jpg,person,945,1714,160,349,1
001033.jpg,person,1026,1568,202,449,1
001033.jpg,person,798,1454,261,410,27
001034.jpg,person,942,1714,160,349,1
001034.jpg,person,1031,1559,203,454,1
001034.jpg,person,790,1458,258,408,27
001035.jpg,person,938,1714,160,349,1
001035.jpg,person,1035,1551,204,460,1
001035.jpg,person,783,1462,255,406,28
001036.jpg,person,934,1715,160,349,1
001036.jpg,person,1039,1542,205,465,1
001036.jpg,person,775,1466,252,404,28
001037.jpg,person,930,1715,160,349,1
001037.jpg,person,1043,1533,206,470,1
001037.jpg,person,768,1470,250,402,29
001038.jpg,person,926,1715,160,349,1
001038.jpg,person,1047,1524,206,475,1
001038.jpg,person,760,1474,247,400,29
001039.jpg,person,948,1724,149,299,1
001039.jpg,person,1041,1519,223,472,1
001039.jpg,person,755,1472,236,433,31
001040.jpg,person,948,1721,153,305,1
001040.jpg,person,1044,1512,226,477,1
001040.jpg,person,750,1472,233,430,32
001041.jpg,person,949,1717,156,311,1
001041.jpg,person,1048,1504,230,481,1
001041.jpg,person,745,1471,231,427,34
001042.jpg,person,949,1714,159,318,1
001042.jpg,person,1051,1497,234,486,1
001042.jpg,person,740,1470,228,424,35
001043.jpg,person,949,1710,162,324,1
001043.jpg,person,1054,1489,237,491,1
001043.jpg,person,735,1470,225,421,37
001044.jpg,person,950,1707,165,330,1
001044.jpg,person,1057,1482,241,495,1
001044.jpg,person,730,1469,222,418,38
001045.jpg,person,950,1703,169,336,1
001045.jpg,person,1061,1474,245,500,1
001045.jpg,person,725,1468,219,416,40
001046.jpg,person,950,1700,172,342,1
001046.jpg,person,1064,1466,249,504,1
001046.jpg,person,720,1467,216,413,41
001047.jpg,person,951,1696,175,348,1
001047.jpg,person,1067,1459,252,509,1
001047.jpg,person,715,1467,214,410,42
001048.jpg,person,951,1693,178,354,1
001048.jpg,person,1071,1451,256,514,1
001048.jpg,person,710,1466,211,407,44
001049.jpg,person,951,1689,182,361,1
001049.jpg,person,1074,1444,260,518,1
001049.jpg,person,705,1465,208,404,45
001050.jpg,person,952,1686,185,367,1
001050.jpg,person,1077,1436,263,523,1
001050.jpg,person,699,1465,205,401,47
001051.jpg,person,952,1682,188,373,1
001051.jpg,person,1080,1428,267,528,1
001051.jpg,person,694,1464,202,398,48
001052.jpg,person,952,1679,191,379,1
001052.jpg,person,1084,1421,271,532,1
001052.jpg,person,689,1463,199,395,50
001053.jpg,person,953,1675,194,385,1
001053.jpg,person,1087,1413,275,537,1
001053.jpg,person,684,1462,197,392,51
001054.jpg,person,953,1672,198,391,1
001054.jpg,person,1090,1406,278,542,1
001054.jpg,person,679,1462,194,390,52
001055.jpg,person,953,1668,201,397,1
001055.jpg,person,1094,1400,284,542,1
001055.jpg,person,674,1461,191,387,54
001056.jpg,person,949,1671,193,404,1
001056.jpg,person,1093,1408,282,527,1
001056.jpg,person,674,1461,191,387,54
001057.jpg,person,949,1667,195,406,2
001057.jpg,person,1094,1400,284,524,1
001057.jpg,person,672,1462,193,381,55
001058.jpg,person,948,1662,196,407,4
001058.jpg,person,1094,1392,286,521,1
001058.jpg,person,671,1463,195,375,56
001059.jpg,person,947,1657,198,409,5
001059.jpg,person,1095,1385,288,518,1
001059.jpg,person,669,1464,197,370,56
001060.jpg,person,947,1652,199,411,6
001060.jpg,person,1096,1377,290,516,1
001060.jpg,person,667,1465,199,364,57
001061.jpg,person,946,1648,201,413,7
001061.jpg,person,1096,1369,293,513,1
001061.jpg,person,665,1466,201,358,58
001062.jpg,person,945,1643,203,415,8
001062.jpg,person,1097,1361,295,510,1
001062.jpg,person,663,1467,202,352,59
001063.jpg,person,945,1638,204,417,9
001063.jpg,person,1098,1354,297,508,1
001063.jpg,person,661,1468,204,347,60
001064.jpg,person,944,1634,206,419,10
001064.jpg,person,1098,1346,299,505,1
001064.jpg,person,659,1469,206,341,61
001065.jpg,person,943,1629,207,421,12
001065.jpg,person,1099,1338,301,502,1
001065.jpg,person,658,1470,208,335,62
001066.jpg,person,943,1624,209,422,13
001066.jpg,person,1100,1331,303,500,1
001066.jpg,person,656,1471,210,330,63
001067.jpg,person,942,1619,211,424,14
001067.jpg,person,1100,1323,305,497,1
001067.jpg,person,654,1472,212,324,64
001068.jpg,person,941,1615,212,426,15
001068.jpg,person,1101,1315,307,494,1
001068.jpg,person,652,1473,214,318,64
001069.jpg,person,941,1610,214,428,16
001069.jpg,person,1102,1307,309,491,1
001069.jpg,person,650,1474,216,312,65
001070.jpg,person,940,1605,215,430,17
001070.jpg,person,1102,1300,311,489,1
001070.jpg,person,648,1475,218,307,66
001071.jpg,person,939,1601,217,432,18
001071.jpg,person,1103,1292,313,486,1
001071.jpg,person,646,1476,220,301,67
001072.jpg,person,939,1601,217,432,18
001072.jpg,person,1104,1286,315,498,1
001072.jpg,person,646,1476,220,301,67
001073.jpg,person,937,1596,218,435,18
001073.jpg,person,1103,1278,317,493,-3
001073.jpg,person,646,1476,220,301,67
001074.jpg,person,934,1592,220,437,18
001074.jpg,person,1102,1271,318,488,-6
001074.jpg,person,646,1476,220,301,67
001075.jpg,person,932,1588,221,440,17
001075.jpg,person,1102,1263,320,484,-10
001075.jpg,person,646,1476,220,301,67
001076.jpg,person,930,1584,222,443,17
001076.jpg,person,1101,1255,322,479,-14
001076.jpg,person,646,1476,220,301,67
001077.jpg,person,927,1579,223,445,17
001077.jpg,person,1100,1248,323,475,-17
001077.jpg,person,646,1476,220,301,67
001078.jpg,person,925,1575,224,448,16
001078.jpg,person,1099,1240,325,470,-21
001078.jpg,person,646,1476,220,301,67
001079.jpg,person,922,1571,226,451,16
001079.jpg,person,1098,1232,327,466,-24
001079.jpg,person,646,1476,220,301,67
001080.jpg,person,920,1567,227,454,16
001080.jpg,person,1098,1225,328,461,-28
001080.jpg,person,646,1476,220,301,67
001081.jpg,person,918,1562,228,456,16
001081.jpg,person,1097,1217,330,456,-31
001081.jpg,person,646,1476,220,301,67
001082.jpg,person,915,1558,229,459,15
001082.jpg,person,1096,1209,332,452,-35
001082.jpg,person,646,1476,220,301,67
001083.jpg,person,913,1554,230,462,15
001083.jpg,person,1095,1202,333,447,-38
001083.jpg,person,646,1476,220,301,67
001084.jpg,person,910,1550,232,465,15
001084.jpg,person,1094,1194,335,443,-42
001084.jpg,person,646,1476,220,301,67
001085.jpg,person,908,1546,233,467,14
001085.jpg,person,1094,1186,337,438,-46
001085.jpg,person,646,1476,220,301,67
001086.jpg,person,906,1541,234,470,14
001086.jpg,person,1093,1179,338,433,-49
001086.jpg,person,646,1476,220,301,67
001087.jpg,person,903,1530,234,470,14
001087.jpg,person,1049,1149,338,433,-49
001087.jpg,person,646,1476,220,301,67
001088.jpg,person,899,1520,238,467,14
001088.jpg,person,1038,1145,336,430,-54
001088.jpg,person,646,1476,220,301,67
001089.jpg,person,895,1509,241,464,14
001089.jpg,person,1027,1142,334,427,-59
001089.jpg,person,646,1476,220,301,67
001090.jpg,person,891,1498,245,462,14
001090.jpg,person,1016,1138,332,424,-63
001090.jpg,person,646,1476,220,301,67
001091.jpg,person,887,1487,249,459,14
001091.jpg,person,1005,1134,330,421,-68
001091.jpg,person,646,1476,220,301,67
001092.jpg,person,883,1477,252,456,14
001092.jpg,person,994,1131,328,418,-73
001092.jpg,person,646,1476,220,301,67
001093.jpg,person,879,1466,256,453,14
001093.jpg,person,983,1127,326,415,-77
001093.jpg,person,646,1476,220,301,67
001094.jpg,person,876,1455,260,450,14
001094.jpg,person,972,1123,324,413,-82
001094.jpg,person,646,1476,220,301,67
001095.jpg,person,872,1444,263,447,14
001095.jpg,person,961,1120,322,410,-87
001095.jpg,person,646,1476,220,301,67
001096.jpg,person,868,1434,267,445,14
001096.jpg,person,949,1116,320,407,89
001096.jpg,person,646,1476,220,301,67
001097.jpg,person,864,1423,271,442,14
001097.jpg,person,938,1113,318,404,84
001097.jpg,person,646,1476,220,301,67
001098.jpg,person,860,1412,274,439,14
001098.jpg,person,927,1109,316,401,79
001098.jpg,person,646,1476,220,301,67
001099.jpg,person,856,1401,278,436,14
001099.jpg,person,916,1105,313,398,75
001099.jpg,person,646,1476,220,301,67
001100.jpg,person,843,1401,278,436,14
001100.jpg,person,909,1105,313,398,75
001100.jpg,person,646,1476,220,301,67
001101.jpg,person,837,1392,278,436,15
001101.jpg,person,904,1100,313,398,75
001101.jpg,person,646,1476,220,301,67
001102.jpg,person,832,1384,278,436,16
001102.jpg,person,899,1095,313,398,75
001102.jpg,person,646,1476,220,301,67
001103.jpg,person,826,1375,278,436,17
001103.jpg,person,894,1089,313,398,75
001103.jpg,person,646,1476,220,301,67
001104.jpg,person,820,1366,278,436,19
001104.jpg,person,888,1084,313,398,75
001104.jpg,person,646,1476,220,301,67
001105.jpg,person,814,1357,278,436,20
001105.jpg,person,883,1078,313,398,75
001105.jpg,person,646,1476,220,301,67
001106.jpg,person,808,1348,278,436,21
001106.jpg,person,878,1073,313,398,75
001106.jpg,person,646,1476,220,301,67
001107.jpg,person,802,1339,278,436,22
001107.jpg,person,872,1068,313,398,75
001107.jpg,person,646,1476,220,301,67
001108.jpg,person,797,1330,278,436,23
001108.jpg,person,867,1062,313,398,75
001108.jpg,person,646,1476,220,301,67
001109.jpg,person,791,1321,278,436,25
001109.jpg,person,862,1057,313,398,75
001109.jpg,person,646,1476,220,301,67
001110.jpg,person,785,1312,278,436,26
001110.jpg,person,857,1052,313,398,75
001110.jpg,person,646,1476,220,301,67
001111.jpg,person,779,1303,278,436,27
001111.jpg,person,851,1046,313,398,75
001111.jpg,person,646,1476,220,301,67
001112.jpg,person,767,1290,278,436,27
001112.jpg,person,851,1029,313,398,75
001112.jpg,person,646,1476,220,301,67
001113.jpg,person,761,1283,279,434,29
001113.jpg,person,849,1016,313,398,78
001113.jpg,person,647,1478,220,301,67
001114.jpg,person,755,1276,280,432,32
001114.jpg,person,847,1003,313,398,81
001114.jpg,person,647,1479,220,301,67
001115.jpg,person,749,1268,281,429,34
001115.jpg,person,845,990,313,398,84
001115.jpg,person,647,1480,220,301,67
001116.jpg,person,743,1261,281,427,37
001116.jpg,person,843,977,313,398,87
001116.jpg,person,647,1481,220,301,67
001117.jpg,person,737,1254,282,425,39
001117.jpg,person,841,964,313,398,-89
001117.jpg,person,648,1482,220,301,67
001118.jpg,person,731,1246,283,423,41
001118.jpg,person,839,951,313,398,-86
001118.jpg,person,648,1483,220,301,67
001119.jpg,person,725,1239,284,420,44
001119.jpg,person,836,938,313,398,-83
001119.jpg,person,648,1484,220,301,67
